,Query,Cosine Similarity
4935,pseudo gout,0.23770458
4936,international nursing,0.23768772
4937,mood disorders,0.23766425
4938,breast milk jaundice,0.2376316
4939,gp nhs,0.2376189
4940,sweating sickness,0.23757201
4941,dog vomiting,0.2375606
4942,swollen eye lid,0.23755416
4943,community memorial hospital,0.2375054
4944,type i diabetes,0.23749688
4945,master of public health,0.2374906
4946,diabetic,0.23747936
4947,familial mediterranean fever,0.237433
4948,primary care,0.237432
4949,asian nurse,0.23739108
4950,biliary colic,0.23736253
4951,paramedic personal statement,0.23734075
4952,liquid vitamins,0.23731479
4953,healthcare reform,0.23727715
4954,how to get rid of a cold sore overnight,0.23725936
4955,is syphilis curable,0.23724945
4956,alli diet pill,0.23723096
4957,rosacea cream,0.23723052
4958,dog with diarrhea,0.23721585
4959,hiv information,0.23720253
4960,a sore,0.23714861
4961,lung disorders,0.23709118
4962,respiratory failure,0.23707847
4963,school of pharmacy,0.23703885
4964,h pylori treatment,0.2369966
4965,lemsip overdose,0.23695871
4966,hospital number,0.2369501
4967,loratadine vs cetirizine,0.23692015
4968,how to treat eczema,0.23686683
4969,bunion pain,0.23686263
4970,Arthralgia,0.2368379
4971,prednisone uses,0.23682237
4972,implanon birth control,0.23682183
4973,steam inhaler,0.23680851
4974,cough at night,0.23679331
4975,nursing home,0.23677883
4976,progesterone suppositories,0.23675275
4977,the dentist,0.23672235
4978,ms disease,0.23671189
4979,tb vaccine,0.23669808
4980,what does virus mean,0.2366762
4981,gastrointestinal disorders,0.23666467
4982,healthcare connections,0.23663138
4983,can you get measles twice,0.23662238
4984,veterinary clinic,0.23655584
4985,dog diarrhea,0.23654924
4986,stress reducers,0.23654684
4987,hepatitis b vaccine,0.2365254
4988,indwelling catheter,0.23652238
4989,urine,0.23650602
4990,be patient,0.23650464
4991,advanced practice nurse,0.23648581
4992,gall bladder,0.23642083
4993,is 38 degrees a fever,0.2364015
4994,drive medical,0.23638053
4995,kidney international,0.23637918
4996,pink discharge,0.23634702
4997,how to get rid of gingivitis,0.23631701
4998,lymph node infection,0.23624592
4999,cough worse at night,0.23622793
5000,cancer care,0.23618165
5001,lupus anticoagulant,0.23612809
5002,soothe a sore throat,0.23609698
5003,cancer support,0.23608999
5004,aids walk,0.23606648
5005,health games,0.23606552
5006,lupus rash,0.23603684
5007,kids health,0.23603465
5008,twitching eyelid,0.23601218
5009,swollen hands,0.23597135
5010,incurable diseases,0.23594493
5011,school of public health,0.23592333
5012,drooping eyelid,0.23590964
5013,gluten allergy,0.23589969
5014,bad hayfever,0.23588014
5015,geriatrics,0.23586103
5016,blood clinic,0.23580989
5017,emergency nursing,0.23576713
5018,xrays,0.23576677
5019,discomfort,0.23572743
5020,natural appetite suppressant,0.23570599
5021,what is quinine,0.23565885
5022,cure for cancer,0.23564038
5023,sprained knee,0.23561457
5024,fluids,0.23559627
5025,natural anxiety relief,0.23558456
5026,park medical centre,0.23557918
5027,colic symptoms,0.2355541
5028,systemic lupus,0.23552527
5029,royal brompton hospital chelsea,0.23551086
5030,covid loss of smell,0.23549676
5031,covid restrictions,0.23547322
5032,royal london hospital,0.23541209
5033,bloody urine,0.23537883
5034,prognosis,0.23531258
5035,high anxiety,0.23529589
5036,becoming a doctor,0.2352943
5037,scalp ringworm,0.23523667
5038,what is whooping cough,0.23523517
5039,uni doctors,0.23523343
5040,verbal communication in health and social care,0.2352286
5041,shingles vaccine cost,0.2351825
5042,blocked nose headache,0.23517852
5043,wrong diagnosis,0.23515756
5044,care worker,0.23515333
5045,good for constipation,0.23512946
5046,anxiety attacks,0.2351186
5047,dog sneezing,0.23507255
5048,hpv vaccine,0.23505595
5049,chronic sore throat,0.23499665
5050,knee injuries,0.23499139
5051,coronavirus cases,0.23497206
5052,gastric lavage,0.23496783
5053,drug tests,0.23493558
5054,headache diary,0.23492204
5055,infected toe,0.23491763
5056,treatment for burns,0.23490259
5057,intramuscular injection,0.23490152
5058,strep throat pictures,0.23489846
5059,oral stds,0.23489814
5060,universal healthcare,0.23486868
5061,celiac,0.23484707
5062,cancer blogs,0.23474027
5063,schizophrenia statistics,0.23470554
5064,plural of diagnosis,0.23467825
5065,hepatitis c vaccine,0.23466304
5066,hospital consultants,0.2346279
5067,restless leg syndrome treatment,0.2346086
5068,allergic reaction rash,0.23457742
5069,valium overdose,0.23457626
5070,breast cancer treatment,0.23454787
5071,nursing programs,0.23453864
5072,body rash,0.23451892
5073,health benefits of,0.23447096
5074,tension headache cure,0.23441702
5075,is tramadol an opiate,0.23440753
5076,oral surgery,0.23439926
5077,kidney stones treatment,0.23435928
5078,facet injections,0.23433152
5079,coughing up phlegm,0.23431668
5080,stanford hospital,0.23426819
5081,milk allergy,0.23426393
5082,lymphoma society,0.23425063
5083,tenet healthcare,0.23418427
5084,childhood schizophrenia,0.23414962
5085,queenswood medical,0.23410231
5086,diabetes information,0.23409224
5087,dtap vaccine,0.23408368
5088,amitriptyline overdose,0.2340818
5089,rheumatic heart disease,0.23407793
5090,what can i give my dog for pain,0.23404218
5091,teaching hospitals,0.23403415
5092,spleen,0.23400162
5093,healthcare insurance,0.23396394
5094,nitroglycerin tablets,0.23395565
5095,diabetes foundation,0.23395547
5096,school nurse,0.23395339
5097,wellness center,0.23392369
5098,male herpes,0.23387793
5099,travel nurses,0.23387524
5100,vomitting,0.23387372
5101,plos pathogens,0.23385558
5102,medical coding and billing,0.23385395
5103,fifth disease in adults,0.233832
5104,poison ivy rash,0.23379534
5105,healthcare costs,0.2337789
5106,chest congestion,0.23376873
5107,staph infection,0.23376638
5108,loss of taste after covid,0.23375496
5109,hospital administrator,0.23375404
5110,tickly throat,0.23368791
5111,hospital do,0.23367642
5112,estrogen pills,0.23366876
5113,what is coronavirus,0.23360097
5114,ingested,0.23358905
5115,practice nurse,0.23357335
5116,nurse jackie,0.23354542
5117,severe pain,0.23352343
5118,copd treatment,0.23345363
5119,select health,0.23344268
5120,nose,0.23335615
5121,hormone therapy,0.23332399
5122,cold while pregnant,0.2333098
5123,rare disease,0.233288
5124,oral hpv,0.23320419
5125,this is your brain on drugs,0.23316419
5126,chagas disease,0.23315482
5127,bellevue hospital,0.23315087
5128,blood thinners,0.23313451
5129,hickman catheter,0.23302488
5130,headaches,0.23300833
5131,vicks vaporizer,0.23298371
5132,frostbite treatment,0.2329717
5133,morphine withdrawal,0.23295303
5134,alcoholism,0.23294592
5135,the cold,0.23288086
5136,treatment for hemorrhoids,0.2328793
5137,stroke treatment,0.23287168
5138,staph infections,0.23286627
5139,sintomas de diabetes,0.2328206
5140,diabetes protocol,0.23280574
5141,swollen neck,0.23274261
5142,how to treat gout,0.23273765
5143,sneezing in dogs,0.23273033
5144,the mayo clinic diet,0.2326946
5145,poisoning,0.23266502
5146,rash around mouth,0.23258027
5147,home remedies for ear infections,0.2325798
5148,dog uti,0.23252876
5149,noro virus,0.23248973
5150,strep rash,0.23234427
5151,how to get rid of a dry cough,0.23231241
5152,toxins,0.23230061
5153,college of nursing,0.23222174
5154,cancer research christmas cards,0.23219126
5155,anosmia nhs,0.2321558
5156,nursing diagnosis,0.23211806
5157,genital wart treatment,0.23211387
5158,soar throat,0.23208112
5159,eye spasm,0.23206863
5160,staff infection,0.23206379
5161,diabetes recipes,0.2320627
5162,coughing at night,0.2320615
5163,nurse practitioner,0.23201555
5164,xanax effects,0.2320093
5165,safe during pregnancy,0.23199624
5166,hospital sign,0.2319665
5167,newborn jaundice,0.23196456
5168,washington hospital,0.23192659
5169,home remedy for constipation,0.23188657
5170,hiv pictures,0.23183686
5171,st marys hospital,0.23183624
5172,acupuncturist,0.23183346
5173,hill medical centre,0.23180634
5174,magnesium flakes,0.23178753
5175,kissing disease,0.23178478
5176,gluten allergies,0.23177117
5177,how to become a paramedic,0.23168802
5178,natural remedies for anxiety,0.23168567
5179,contact dermatitis treatment,0.23167183
5180,Myalgia,0.23166683
5181,kidney stent,0.23165016
5182,conjunctivitis,0.23164389
5183,pollen today,0.2316356
5184,have diarrhea,0.23158424
5185,online therapy,0.23156472
5186,baby allergies,0.23154053
5187,allergic dermatitis,0.23153354
5188,dr martens uk,0.23151185
5189,anosmia treatment,0.23147523
5190,beth israel hospital,0.23146085
5191,monoclonal antibodies,0.2314312
5192,radiation therapy,0.23142922
5193,types of therapy,0.23142332
5194,vitamins for,0.23141783
5195,itp treatment,0.2313438
5196,cbt therapy,0.23133317
5197,what is medicare,0.23132604
5198,new york hospitals,0.2312761
5199,administering,0.23126246
5200,ulcer treatment,0.23125808
5201,citalopram withdrawal,0.23125222
5202,how to cure a yeast infection,0.23124142
5203,registered nurses,0.23124088
5204,is 39 a high fever,0.2312356
5205,nursing strike,0.23123005
5206,spinal arthritis,0.23121172
5207,fortius clinic,0.23119523
5208,nursing association,0.23118436
5209,male birth control pill,0.23116669
5210,acyclovir,0.23115936
5211,ge healthcare,0.23114306
5212,having diarrhea,0.23107988
5213,syringe pump,0.23105279
5214,earache remedy,0.2310434
5215,genital warts treatment,0.23104328
5216,county hospital,0.23098902
5217,nut allergy,0.23097919
5218,covid symptoms sore throat,0.2309711
5219,how long is norovirus contagious,0.23091222
5220,pain quotidien,0.23086222
5221,heartburn remedy,0.23084842
5222,opioid receptors,0.2308273
5223,nhs news,0.23079813
5224,diet pills that actually work,0.23076773
5225,sores in nose,0.23076773
5226,young doctors notebook,0.23075733
5227,calcium,0.23071696
5228,baby diarrhea,0.23069516
5229,steroid forum,0.23064402
5230,nurse assistant,0.2306098
5231,my nose is blocked,0.230609
5232,aids in africa,0.2306011
5233,toxic shock syndrome,0.2305533
5234,bad chesty cough,0.23054688
5235,nature immunology,0.2305347
5236,igg antibodies,0.23051652
5237,mental health,0.23048796
5238,prevention magazine,0.23048376
5239,macular degeneration treatment,0.23047587
5240,asthma in children,0.23046371
5241,loratadine overdose,0.23045394
5242,rush limbaugh hospital,0.23044911
5243,canker sore remedy,0.23041482
5244,hurts when i cough,0.23039582
5245,burzynski clinic,0.23030952
5246,food poisoning,0.23029706
5247,glucose,0.23027289
5248,rubella,0.23024237
5249,testosterone pills,0.23020479
5250,strep throat rash,0.23017505
5251,vaping sore throat,0.2301488
5252,caffeine allergy,0.23007524
5253,my throat hurts,0.23006946
5254,health boards,0.2300309
5255,how to sneeze,0.23002215
5256,paracetamol side effects,0.23001754
5257,pain when coughing,0.23001498
5258,home remedy for ear infection,0.23001492
5259,back of throat,0.23000692
5260,causes of pneumonia,0.23000273
5261,home remedies for constipation,0.2299946
5262,lung problems,0.22996426
5263,acute leukemia,0.22995573
5264,allergic to dogs,0.22994703
5265,bowel blockage,0.22993916
5266,insulin pumps,0.22986868
5267,herpes rash,0.22985889
5268,jaundice in adults,0.22984383
5269,family health,0.2298412
5270,ear infections,0.22983597
5271,pure health,0.22983314
5272,ginger health benefits,0.22981349
5273,tinnitus relief,0.22978872
5274,nursing personal,0.2297585
5275,sprained,0.22968695
5276,hospital beds,0.22967419
5277,nhs england,0.22962499
5278,swollen penis,0.22961275
5279,what is xanthan gum,0.22959979
5280,mosquito bite treatment,0.22955446
5281,bulimia nervosa,0.22953522
5282,nasal polyps,0.22952694
5283,diverticulitis,0.229491
5284,ear infection remedies,0.22946179
5285,boston hospitals,0.2294024
5286,lactose free yogurt,0.22939926
5287,nhs choices,0.22937462
5288,emergency contraceptive,0.22937427
5289,sodium cyanide,0.22935855
5290,coronavirus deaths,0.22932893
5291,doctors in training,0.22931868
5292,caffeine powder,0.22930214
5293,knee exercises,0.22929405
5294,zoloft side effects,0.2292921
5295,boil treatment,0.22924787
5296,dioxin poisoning,0.22923523
5297,small bowel,0.22920308
5298,puffy eyelids,0.22917771
5299,mastitis,0.22916931
5300,my cat is sneezing,0.22916408
5301,tramadol high,0.22913593
5302,hematoma treatment,0.22911806
5303,medical physics,0.22910133
5304,laryngitis contagious,0.2290907
5305,bunny nose,0.2290828
5306,how to get rid of cold sores overnight,0.22905609
5307,eye cancer,0.2290525
5308,scratchy throat,0.22904946
5309,bladder infection home remedies,0.22899403
5310,heart stent,0.22892377
5311,medical abortion,0.22892183
5312,infant cold,0.2288656
5313,major depression,0.22885996
5314,mouth sore,0.2288592
5315,how to cough,0.22885807
5316,public health jobs,0.22885388
5317,neurotoxins,0.2288289
5318,hospice nursing,0.22881313
5319,how to reduce swelling,0.22875807
5320,how to get rid of conjunctivitis,0.22874913
5321,side effects of penicillin,0.22874528
5322,stem cell therapy,0.22869307
5323,is chlamydia curable,0.22869125
5324,whipple surgery,0.22861858
5325,coughing up blood,0.22859028
5326,referred pain,0.22857282
5327,surgeons,0.22848892
5328,nursing journals,0.22848015
5329,my gum,0.22840813
5330,long term health care,0.22839698
5331,language disorders,0.22838244
5332,eyelid surgery,0.22833359
5333,mouth wash,0.22831826
5334,swollen glands,0.22825433
5335,orthopaedic,0.22822967
5336,how to treat strep throat,0.22818772
5337,ocular herpes,0.22817549
5338,hepatitis b virus,0.2281622
5339,b12 overdose,0.22814235
5340,herpes in the eye,0.22813153
5341,swollen face,0.22809803
5342,laryngitis treatment,0.22809257
5343,heart stents,0.22803763
5344,levothyroxine sodium,0.22802964
5345,gastrointestinal tract,0.2279821
5346,kids cough,0.22793534
5347,constipation cures,0.22792804
5348,neuralgia,0.22791153
5349,scarlet fever symptoms in adults,0.22789666
5350,speech therapy,0.22789642
5351,anxiety disorders,0.22787201
5352,canine diabetes,0.22786424
5353,milk allergies,0.22784865
5354,free diet pills,0.22783847
5355,living with herpes,0.22779436
5356,tonsillitis without tonsils,0.22776395
5357,dynamic chiropractic,0.2277461
5358,healthcare bill,0.22774103
5359,aciclovir,0.22773305
5360,hiv rash pictures,0.22772914
5361,contact lenses prescription,0.2276901
5362,epidemiology,0.22765407
5363,liver flush,0.22764127
5364,doxycycline acne,0.22763377
5365,math aids,0.22761397
5366,origin of aids,0.22761278
5367,turmeric health benefits,0.22756273
5368,constant sneezing,0.22755313
5369,cranberry juice uti,0.22754422
5370,fungal sinusitis,0.22754326
5371,my dog has diarrhea,0.2275285
5372,covid symptoms headache,0.22749159
5373,unblock sinuses,0.22745834
5374,mouth sores,0.22744459
5375,york hospital,0.22743005
5376,best dental insurance,0.2273496
5377,tonsils and adenoids,0.22734922
5378,hypertension treatment,0.22729674
5379,morbidity,0.22725658
5380,dehydrated,0.22721067
5381,stop coughing at night,0.22720739
5382,broken nose,0.22717571
5383,alliance healthcare,0.22712557
5384,hepatitis c virus,0.2271062
5385,sinus problems,0.2271043
5386,surgical nurse,0.22708382
5387,memorial hospital,0.22704974
5388,liquid aminos,0.22702447
5389,coldsore,0.22700505
5390,health protection scotland,0.2269825
5391,gonorrhea,0.22695702
5392,icu psychosis,0.22693914
5393,a young doctors notebook,0.22693674
5394,herpes on face,0.22689
5395,acne treatment,0.22683088
5396,cancer articles,0.22681792
5397,rash on neck,0.22681189
5398,mouth blisters,0.2267878
5399,car sickness,0.22677754
5400,health promotion,0.22677618
5401,doxycycline for acne,0.22675556
5402,alzheimer,0.22675389
5403,remedies for constipation,0.22669064
5404,deadliest diseases,0.22667447
5405,natural depression remedies,0.2266678
5406,worldometer coronavirus,0.22665589
5407,beta blockers for anxiety,0.22663018
5408,lymes,0.22661671
5409,peterborough city hospital,0.2266103
5410,rash on body,0.22660524
5411,best acne treatment,0.2265777
5412,toothaches,0.22653511
5413,microbiology jobs,0.22652996
5414,fibromyalgia diet,0.22650768
5415,coughing after eating,0.22646588
5416,male uti,0.22642584
5417,wellness programs,0.22639227
5418,swollen spleen,0.22637662
5419,group health,0.22635165
5420,covid test,0.2263455
5421,strawberry allergy,0.22632603
5422,research in,0.2263251
5423,nose ring,0.22621721
5424,diet pill reviews,0.22618571
5425,eye spasms,0.22615734
5426,nursing articles,0.22615215
5427,sneezing when pregnant,0.226134
5428,chiropractic college,0.22606216
5429,radiation treatment,0.2260521
5430,cancer christmas cards,0.22602214
5431,hcg injections,0.22600158
5432,zapain,0.22594064
5433,what causes morning sickness,0.22592917
5434,nhs plan,0.22590289
5435,herpes testing,0.2258901
5436,acute intermittent porphyria,0.22588482
5437,white matter disease,0.22585967
5438,covid19 uk deaths,0.22584948
5439,muscle pain covid,0.22584423
5440,eat sugar,0.22583681
5441,out of hours doctor,0.2258256
5442,thick mucus,0.22582486
5443,mucus plug discharge,0.2257717
5444,baby vicks,0.2257717
5445,diseases caused by bacteria,0.22576013
5446,diabetics,0.22575817
5447,chelsea and westminster hospital,0.22575161
5448,intestinal gas,0.22570097
5449,diarrhea song,0.22569343
5450,medical terminology course,0.22568795
5451,what is chemotherapy,0.22566941
5452,doctor manhattan,0.22564766
5453,water on the knee,0.2256473
5454,knee replacement surgery,0.22564049
5455,medical specialties,0.22563201
5456,sex rehab,0.22561558
5457,bed bugs treatment,0.22561307
5458,air embolism,0.22555436
5459,baby nhs,0.22552204
5460,liverpool hospital,0.22551446
5461,progesterone pills,0.22550347
5462,nottingham city hospital,0.22548845
5463,adhd treatment,0.22544943
5464,itchy nose,0.2254369
5465,rihanna herpes,0.22543168
5466,sinus irrigation,0.22542568
5467,my wellness,0.22541353
5468,causes of nausea,0.22539918
5469,lactose intolerant,0.22537959
5470,epipen,0.2253606
5471,croup cough sound,0.22532848
5472,sickle cell disease,0.22531773
5473,cancer journal,0.22531286
5474,clamidia,0.22531264
5475,what is gabapentin used for,0.22529678
5476,hospice care week,0.225285
5477,skin allergies,0.22525747
5478,doctors surgery,0.22524044
5479,childhood diabetes,0.22520885
5480,diagnose your symptoms,0.22519886
5481,what is a cough,0.22519882
5482,dtp vaccine,0.22515275
5483,how to stop coughing at night,0.22515069
5484,coronavirus deaths today,0.2251137
5485,how to cure a headache,0.22510979
5486,myasthenia gravis treatment,0.22509006
5487,mrsa staph infection,0.22508705
5488,neurologist,0.22508192
5489,sleep apnea treatment,0.22505966
5490,microgynon contraceptive pill,0.22504254
5491,fluid on the brain,0.22502777
5492,cold intolerance,0.22502744
5493,dog allergy,0.22496696
5494,histamine intolerance,0.22496192
5495,eye swelling,0.22496113
5496,after botox,0.22495392
5497,how coronavirus spread,0.22493434
5498,azithromycin and alcohol,0.2248797
5499,vitamin b12 injections,0.22487289
5500,thyroid,0.22482249
5501,ear doctor,0.22481485
5502,transplant,0.22478308
5503,covid results,0.22478156
5504,home remedies for ear infection,0.2247656
5505,dr sleep,0.22472583
5506,febrile,0.22471029
5507,cure for genital warts,0.22467566
5508,wound care,0.22467276
5509,mosquito diseases,0.22466326
5510,liver cirrhosis,0.22466135
5511,systemic sclerosis,0.22464779
5512,endocarditis,0.22463667
5513,signs of pneumonia,0.22462162
5514,allergic to cats,0.22461468
5515,wellness mama,0.22455814
5516,blue inhaler,0.22452565
5517,baby hayfever,0.2245144
5518,dementia patients,0.22450092
5519,psychiatric disorders,0.22448736
5520,wasp sting swelling,0.22448286
5521,long covid fatigue,0.22447863
5522,injectable steroids,0.22444628
5523,long covid,0.22443697
5524,ingestion,0.22443023
5525,child psychiatrist,0.22440521
5526,opioid dependence,0.22439508
5527,bowen therapy,0.22439437
5528,can adults get chicken pox,0.2243882
5529,hospital compare,0.22438498
5530,nursing shirts,0.22436273
5531,nurse sex,0.22433996
5532,benefits of turmeric,0.22430283
5533,irritable bowl syndrome,0.22429603
5534,saliva drug test,0.22427168
5535,fertility treatments,0.22426699
5536,coeliac disease,0.22426355
5537,how to get rid of a chesty cough,0.22425646
5538,stomach disorders,0.22424309
5539,dialysis fistula,0.22419675
5540,body aching,0.2241965
5541,clostridium difficile,0.22419181
5542,birmingham community healthcare,0.22417793
5543,what is tamiflu,0.22417659
5544,phlegm,0.22414917
5545,day nurse,0.22412488
5546,sore throat allergies,0.22411633
5547,boots pharmacy,0.22410032
5548,throat tattoos,0.22404706
5549,fungal rash,0.22403294
5550,iodine allergy,0.22402814
5551,gall bladder attack,0.2240037
5552,famous nurses,0.22397017
5553,allergy free dogs,0.22394465
5554,sinus surgery,0.22393912
5555,adult ear infection,0.2239371
5556,benzodiazepine withdrawal,0.22393528
5557,medical history form,0.2239348
5558,rabies shot,0.22392173
5559,symptom checker,0.2238816
5560,biochemistry,0.2238256
5561,statin,0.22382537
5562,vitamins for depression,0.2238107
5563,healthcare vote,0.22380826
5564,bad sore throat,0.22378585
5565,helicobacter pylori,0.22375457
5566,severe anxiety,0.22375372
5567,stomach cancer,0.22375363
5568,apnea,0.22374971
5569,symptoms nhs,0.22374451
5570,living with hiv,0.22373179
5571,obama health care plan explained,0.22373085
5572,gurgling,0.22371043
5573,alcohol poisoning treatment,0.22370568
5574,migraine triggers,0.22369733
5575,cat allergy,0.22368915
5576,unit 21 health and social care,0.22368449
5577,nicu nurse,0.22368115
5578,medically induced coma,0.22366619
5579,maltodextrin side effects,0.2236565
5580,medical degree,0.22364245
5581,hemorrhoids treatment,0.22357558
5582,westminster hospital,0.22352304
5583,vaginal bacterial infection,0.22349054
5584,dizziness,0.2234709
5585,how to get rid of a chest infection,0.22347048
5586,chronic uti,0.22346964
5587,bacterial infection symptoms,0.22346783
5588,polio vaccine,0.22346212
5589,black lung,0.22344114
5590,mucus plug pregnancy,0.22337857
5591,masters of public health,0.22336042
5592,cold symptoms,0.22335121
5593,alli weight loss pills,0.2233204
5594,abscess on gum,0.22331832
5595,conjunctivitis toddler,0.2233084
5596,doctors note template,0.22330013
5597,rash on cheeks,0.22327407
5598,mild herpes,0.22323735
5599,post nasal drip symptoms,0.22323497
5600,fluid in the lungs,0.22323006
5601,mens health magazine,0.22317867
5602,premier dental,0.2231572
5603,outpatient,0.22315499
5604,osteopathic manipulative medicine,0.22315364
5605,what is tonsillitis,0.22314157
5606,twisted bowel,0.22311492
5607,nsaid list,0.2231145
5608,lymes disease,0.2230705
5609,dentist office,0.22304958
5610,royal college of nursing,0.22303338
5611,doxycycline and alcohol,0.2230201
5612,genital warts cure,0.22299856
5613,nurse practitioners,0.22299513
5614,disorganized schizophrenia,0.22292823
5615,measles rash pictures,0.22288358
5616,lung transplant,0.22287337
5617,pleural fluid,0.22282307
5618,pregnant on the pill,0.22279546
5619,gastrointestinal problems,0.22274868
5620,nhs email,0.22274157
5621,dental centre,0.2227335
5622,genital herpes,0.22269306
5623,stomach ulcer treatment,0.22269188
5624,nursery nurse,0.22268313
5625,disorders list,0.2226705
5626,is a sore throat a symptom of covid,0.22266877
5627,typhoid fever symptoms,0.22262672
5628,multiple myeloma treatment,0.22259766
5629,optimum health,0.22258554
5630,herpes penis,0.22258408
5631,ophthalmology,0.22257558
5632,emergency first aid at work,0.22256684
5633,sinus drainage,0.22256559
5634,iatrogenic,0.22253393
5635,inflammatory breast cancer symptoms,0.22252488
5636,diagnosis from symptoms,0.22252247
5637,bloated,0.22251159
5638,colon surgery,0.22246775
5639,antidepressants and weight loss,0.22246084
5640,blocked nose,0.22244461
5641,medical thermometer,0.2224358
5642,severe headaches,0.22243433
5643,rash all over,0.22241844
5644,shingles pain,0.2224148
5645,what is metronidazole,0.22234797
5646,icon clinical research,0.22233218
5647,throat pain,0.22229786
5648,treatment for ocd,0.22228563
5649,wythenshawe hospital,0.22219864
5650,nurses uk,0.22215387
5651,procedures for dealing with emergencies,0.22214842
5652,bipolar disease,0.22214061
5653,loss of taste covid,0.22212476
5654,how long is croup contagious,0.2221131
5655,nyu hospital,0.2220759
5656,signs of hayfever,0.22204804
5657,whole body aches,0.22204317
5658,how to get rid of chesty cough,0.22202843
5659,harvard school of public health,0.22202714
5660,baby fever temperature,0.2219856
5661,health economics,0.22196934
5662,vitamin store,0.22195902
5663,mucus in throat,0.22194088
5664,pregnant nhs,0.22191772
5665,nursing management,0.22191527
5666,hpv cure,0.22191466
5667,hepatic,0.22190168
5668,water poisoning,0.22188924
5669,stemi,0.22187541
5670,hypoglycemia treatment,0.22183219
5671,newborn sneezing,0.22182555
5672,research of,0.22173885
5673,aids and hiv,0.22172493
5674,what does the mucus plug look like,0.2217238
5675,coronavirus incubation period,0.22169627
5676,care workers,0.22168848
5677,type two diabetes,0.22163667
5678,naturopathic,0.22162378
5679,rash from,0.22160129
5680,vicks when pregnant,0.22159943
5681,hiv statistics,0.22157282
5682,baby constipation remedies,0.22156592
5683,tickle in throat,0.22156365
5684,orthopedics,0.2215487
5685,all leukemia,0.2215364
5686,a carer,0.2215195
5687,imodium ad,0.221475
5688,get cold,0.22145474
5689,potassium sparing diuretics,0.22137767
5690,how effective is the pill,0.22133733
5691,overdose on,0.22132054
5692,diverticulitis diet,0.22125994
5693,amino acid,0.22125794
5694,ophthalmologist,0.22124097
5695,holistic health,0.2212239
5696,ezcema,0.22117972
5697,norwegian scabies,0.2211442
5698,mucus color,0.22113071
5699,dental practice,0.22110973
5700,canine parvovirus,0.22110632
5701,why do i cough,0.22110553
5702,puppy diarrhea,0.22108291
5703,nurse practioner,0.22107953
5704,carer,0.22103778
5705,hand swelling,0.22099239
5706,acne solutions,0.22097872
5707,scabies rash,0.22095627
5708,type ii diabetes,0.22093377
5709,borderline diabetes,0.22092205
5710,bladder infection,0.22088
5711,bed bug treatment,0.22085959
5712,telehealth,0.220797
5713,baby milk powder,0.220708
5714,rehab,0.22070636
5715,electronic health record,0.22069724
5716,headache sore throat,0.22065994
5717,quinsy,0.22060934
5718,incubation period for norovirus,0.22060123
5719,electronic medical records,0.22057441
5720,cervical fluid,0.22056757
5721,postmenopausal,0.22056481
5722,herpes test,0.220548
5723,leech therapy,0.22054705
5724,gist cancer,0.22052586
5725,eye disorders,0.22052032
5726,knee braces,0.22051322
5727,sodium sulfate,0.2205128
5728,type 2 diabetes,0.22046068
5729,what is creatinine,0.2204326
5730,doxycycline dosage,0.22041954
5731,urinary tract infection men,0.22039062
5732,sertraline weight,0.22038685
5733,baby has a cough,0.22038642
5734,surgical supplies,0.22037676
5735,vomiting blood,0.22031975
5736,vicks humidifier,0.22024937
5737,surgeon general,0.22020811
5738,neuropathy treatment,0.22017318
5739,swollen lymph node,0.2201551
5740,gynaecologist,0.22011194
5741,cns lymphoma,0.22004466
5742,public health nursing,0.22004153
5743,obama healthcare bill,0.22004122
5744,swollen throat glands,0.22003247
5745,bowel problems,0.2200143
5746,emphysema,0.21995196
5747,terminal cancer,0.21994954
5748,vitamin a overdose,0.21991365
5749,drain sinuses,0.21990728
5750,diclofenac sod,0.21989639
5751,stress and health,0.21988574
5752,is alcohol a drug,0.21988508
5753,quit smoking aids,0.21986407
5754,vitamins and supplements,0.21985771
5755,cns,0.21985191
5756,bee sting swelling,0.21980947
5757,ncov,0.21979102
5758,baby eczema,0.21977787
5759,alcoholism treatment,0.21976788
5760,symptoms of colitis,0.21973285
5761,yeast infection men,0.21967328
5762,lost mucus plug,0.21962436
5763,vicks sinex,0.21961853
5764,whopping cough,0.21961707
5765,stink bug,0.21958435
5766,dr skin,0.21953408
5767,health south,0.2194718
5768,panda sneezing,0.21946108
5769,aml leukemia,0.2194294
5770,victoria hospital,0.21942523
5771,genital rash,0.21940608
5772,advanced dental,0.21931805
5773,coronavirus temperature,0.21927181
5774,doctor directory,0.21924436
5775,hep b vaccine,0.21923833
5776,sphincter muscle,0.21923779
5777,mucus on chest,0.21913198
5778,vitamin d council,0.2190975
5779,punctured lung,0.21909598
5780,fat burning supplements,0.21908583
5781,cancer sore,0.21907024
5782,calcium alginate,0.2190526
5783,how to get rid of a rash,0.21896666
5784,knee replacement recovery,0.21893546
5785,small pox,0.21890827
5786,house dental,0.21890384
5787,el dengue,0.21878499
5788,dry mouth remedies,0.21878159
5789,male nurses,0.21877588
5790,breast enhancement pills,0.2186868
5791,insomnia treatment,0.21867786
5792,how to treat a yeast infection,0.21867357
5793,anal rash,0.21866572
5794,get rid of diarrhea,0.2186589
5795,azithromycin dosage,0.21863496
5796,baby nurse,0.21860996
5797,chocolate allergy,0.21856767
5798,hpv virus,0.21856685
5799,lethargy,0.218529
