,Query,Cosine Similarity
608,ebola spread,0.4455292
609,hay fever cure,0.44537067
610,ebola,0.44482332
611,nhs chicken pox,0.44477758
612,cold and flu remedies,0.44470534
613,nurofen cold and flu,0.44386482
614,hay fever medicine,0.4433866
615,effects of swine flu,0.4428907
616,hay fever,0.44285133
617,lemsip max cold and flu,0.4416375
618,cure for ebola,0.44150344
619,swine flu death,0.44101796
620,ebola disease,0.44089234
621,side effects of the flu jab,0.4382293
622,cold nhs,0.43815017
623,hay fever cough,0.43707108
624,hay fever relief,0.43690538
625,swine flu symptons,0.43669552
626,airborne virus,0.4366793
627,nhs scotland,0.4361267
628,allergy shots,0.43557632
629,fever contagious,0.435465
630,nhs chest infection,0.43541622
631,africa ebola,0.43520254
632,infectious disease,0.43508136
633,nhs professionals,0.43400413
634,can humans get bird flu,0.4335459
635,vaccination side effects,0.4335078
636,strep throat nhs,0.43238336
637,injection for hayfever,0.4317187
638,healthcare uk,0.43110007
639,covid 19 sneezing,0.43094504
640,nhs swine,0.4301599
641,ebola crisis,0.42975825
642,incubation period for swine flu,0.42889372
643,ebola in africa,0.42880088
644,lemsip cold and flu,0.42858952
645,health protection agency uk,0.42835936
646,baby nhs,0.42743358
647,covid antivirals uk,0.42731428
648,virus going around uk,0.42667907
649,public health wales,0.4265982
650,infectious diseases,0.42642552
651,china bird flu,0.42581937
652,the ebola outbreak,0.4257671
653,coronavirus or flu or cold,0.42571637
654,nhs job,0.42562717
655,nhs non emergency,0.42558062
656,ebola virus disease,0.42551172
657,nhs call,0.42497823
658,measles uk,0.424806
659,shingles vaccine cost,0.42470428
660,gp nhs,0.42438138
661,outbreak,0.4241999
662,michael jordan flu game,0.42372793
663,swine flu symtoms,0.4237092
664,nhs health checker,0.42335764
665,immune response,0.42328244
666,sickness virus,0.42151308
667,emerging infectious diseases,0.420405
668,nhs mail,0.42016125
669,swine flu incubation period,0.419996
670,contagious diseases,0.41995
671,norovirus uk,0.4197295
672,fever cure,0.41953075
673,ncov nhs,0.4195014
674,ebola in,0.41935754
675,pneumonia vaccine side effects,0.41923165
676,wine flu,0.41873652
677,nhs choices,0.4186664
678,covid19 in uk,0.41831997
679,boots flu,0.41816366
680,epidemic pandemic,0.41798568
681,rabies shot,0.4175832
682,hay fever cures,0.41680834
683,flu like symptoms,0.41680032
684,government healthcare,0.41665202
685,how did spanish flu end,0.41635293
686,nhs direct,0.41510344
687,smallpox virus,0.41509265
688,croydon health services,0.41469166
689,defra bird flu map,0.41468114
690,covid 19 cough,0.41431782
691,covid 19 uk,0.41426402
692,news ebola,0.41380554
693,gastric flu,0.41311166
694,ebola latest,0.41230816
695,nhs number,0.41210487
696,antivirals for covid uk,0.41181195
697,meningitis vaccine side effects,0.41137147
698,fever virus,0.41078925
699,best hay fever medicine,0.4106644
700,b12 shot,0.4104598
701,hpv shot,0.40980777
702,journal of immunology,0.4093844
703,nhs emergency,0.4093678
704,symtoms of swine flu,0.40930483
705,cold medicine uk,0.4093036
706,pneumonia contagious,0.40905628
707,hay fever medication,0.40850884
708,nhs news,0.40846106
709,low immune system,0.40791872
710,nhs net,0.40764338
711,about ebola,0.40738755
712,medicine for hay fever,0.40725073
713,winter vomiting virus,0.40592748
714,how long do flu symptoms last,0.40592158
715,coronavirus in uk,0.40570432
716,pregnant nhs,0.40552008
717,fluu,0.40525642
718,norovirus immunity,0.40392938
719,ebola cases,0.4025414
720,signs of swine flu,0.40249765
721,boots cold and flu,0.4022256
722,nhs email,0.4013059
723,rabies vaccine for dogs,0.40130126
724,nhs jobs,0.4012362
725,viral cold,0.40066278
726,bronchitis contagious,0.40056324
727,winter virus,0.4005509
728,who ebola,0.40024817
729,nhs covid test,0.3997101
730,pregnancy nhs,0.3993466
731,cold or flu symptoms,0.39933774
732,ebola virus facts,0.39876488
733,covid vaccine side effects,0.3984813
734,gesundheit hospital,0.39843675
735,immune system boosters,0.3975826
736,the immune system,0.3975368
737,arthritis uk,0.39751685
738,cold fever,0.39736366
739,national health service,0.3970312
740,british medical,0.396938
741,fever,0.39669502
742,injection,0.3965872
743,meningitis contagious,0.39654928
744,hay fever treatment,0.39612943
745,viral meningitis contagious,0.39553484
746,cold and flu tablets when pregnant,0.39537007
747,hay fever season,0.39535195
748,severe hay fever,0.39533877
749,hay fever treatments,0.39529696
750,autoimmune,0.395252
751,best medicine for hay fever,0.39506853
752,infection control,0.39498758
753,jobs in nhs,0.39497048
754,best cough medicine uk,0.3946865
755,hospital acquired infections,0.39466783
756,hay fever tablets,0.39416045
757,scarlet fever contagious,0.3938558
758,infected,0.39385468
759,virus outbreak,0.3937891
760,antibody,0.39362484
761,coronavirus uk,0.3935508
762,whooping cough,0.39326108
763,national healthcare,0.39209232
764,covid booster jab,0.3919996
765,hay fever remedy,0.3919489
766,fever medicine,0.39191616
767,nhs boss,0.39140186
768,catching a cold,0.39075014
769,nhs phone number,0.3907196
770,respiratory infection,0.39062387
771,cold and flu symptoms,0.39048433
772,my nhs number,0.3904748
773,nhs pay,0.39035052
774,pandemic and epidemic,0.39000797
775,health protection scotland,0.38936687
776,injections,0.38936132
777,nhs app,0.3891816
778,flu like symptoms pregnant,0.38912106
779,nhs dentist,0.3890713
780,symptoms of the swine flu,0.3887516
781,symptoms swine flu,0.38872552
782,sublingual immunotherapy,0.38833994
783,coronavirus sneezing,0.38828975
784,nhs posters,0.38818735
785,can you take cold and flu medicine while pregnant,0.38814527
786,communicable diseases,0.387895
787,adaptive immunity,0.38727883
788,cold virus,0.38696522
789,sore throat nhs,0.38669962
790,nurses uk,0.3862493
791,covid 19,0.38574123
792,viral cough,0.38553894
793,nhs online,0.38552773
794,is ebola,0.38507152
795,hay fever or cold,0.3845427
796,mayo health clinic,0.3841884
797,flue pipe,0.3835718
798,autoimmunity,0.38336283
799,how long did the spanish flu last,0.3833237
800,smallpox,0.38278836
801,mayo clinic,0.38262096
802,pandemic vs epidemic,0.3825737
803,healthcare,0.38248545
804,ebola hemorrhagic fever,0.38181895
805,centers for disease control,0.38172218
806,the nhs plan,0.38160342
807,centers for disease control and prevention,0.38144863
808,sick virus,0.38115284
809,outbreak movie,0.38110742
810,medicine uk,0.38108122
811,cough fever,0.38099226
812,norovirus contagious,0.38043606
813,current cold virus,0.38015902
814,health education england,0.38014716
815,auto immune,0.37930012
816,pneumonia,0.37850803
817,coronavirus latest uk,0.37848192
818,ebola sierra leone,0.37832278
819,hayfever medicine,0.37788838
820,b12 injections,0.37785625
821,swine flu symptoms in adults,0.37770298
822,when is a cold contagious,0.3776817
823,how is ebola spread,0.37762725
824,plague doctor mask,0.37752193
825,cough virus,0.37734982
826,childrens hayfever medicine,0.37731665
827,b12 injection,0.3770766
828,stomach flu symptoms,0.3768912
829,when are colds contagious,0.37656397
830,respiratory mask,0.3763735
831,pharyngitis nhs,0.37612578
832,h1n1 flu symptoms,0.3761074
833,ebola in sierra leone,0.37588155
834,is bronchitis contagious,0.37586445
835,cure a cold,0.37577105
836,medical uk,0.37565416
837,illnesses,0.3753108
838,stop sickness,0.37518927
839,center for disease control,0.37448224
840,mayo health,0.37446943
841,nhs temperature,0.37438267
842,symptoms of swine flu,0.37402588
843,british medical association,0.37362272
844,is a cold contagious,0.37347907
845,fluoxetine,0.37314576
846,antibodies,0.3727135
847,cold flu symptoms,0.37257645
848,nhs trust,0.37238395
849,are colds contagious,0.3721248
850,sneezing covid,0.371872
851,immune disorders,0.37165385
852,is meningitis contagious,0.37137222
853,your immune system,0.3712151
854,winter viruses,0.371058
855,nursing uk,0.37079343
856,measles outbreak,0.37074158
857,is pneumonia contagious,0.37045854
858,cold contagious,0.3703816
859,coronavirus uk news,0.37028745
860,is scarlet fever contagious,0.37006986
861,hay fever allergy,0.3699353
862,getting rid of a cold,0.36986738
863,twin wall flue,0.3697409
864,royal london hospital,0.36966306
865,hospital uk,0.36926103
866,getting a cold,0.36920828
867,scarlet fever incubation,0.36894226
868,communicable disease,0.36860347
869,uk covid19,0.36820316
870,patient uk,0.3680694
871,clinic uk,0.36806935
872,public health agency,0.3679716
873,the mayo clinic,0.3677662
874,fluoride treatment,0.36775124
875,vomiting virus,0.36745155
876,infections,0.36738044
877,school of public health,0.36713988
878,is sneezing coronavirus,0.36668074
879,immune system diseases,0.3666338
880,nhs discount,0.36631203
881,bbc coronavirus,0.36626655
882,national health care,0.3656441
883,common cold,0.36543396
884,constant runny nose nhs,0.36537153
885,pandemic,0.36532554
886,systemic infection,0.3651679
887,croydon university hospital,0.36488318
888,coronavirus scotland,0.36485195
889,lassa fever,0.3648221
890,catch a cold,0.36478043
891,swine fever,0.36452353
892,nhs call centre,0.364371
893,nature immunology,0.36415917
894,antiinflammatory,0.36399257
895,111 nhs,0.36395988
896,anti sickness,0.36393985
897,viral pneumonia,0.36377865
898,covid and sneezing,0.36360082
899,health protection agency,0.36355233
900,can you catch a cold,0.36348796
901,upper respiratory infection,0.3633943
