,Query,Cosine Similarity
536,how to get rid of hangover,0.47560722
537,news flu,0.47520986
538,can you take cold and flu medicine while pregnant,0.4747153
539,cold and flu tablets when pregnant,0.47459733
540,aussie flu symptoms nhs,0.47439647
541,what is influenza b,0.4743536
542,how to get rid of conjunctivitis,0.47336787
543,hay fever treatment,0.4730628
544,symtoms of swine flu,0.47296464
545,how do you get pneumonia,0.47294897
546,side effects of the flu jab,0.47291005
547,how long did the spanish flu last,0.4728431
548,how to treat a cold sore,0.47252202
549,how to cure a sore throat,0.47195056
550,fluoride treatment,0.47162497
551,side effects of flu jab,0.4714507
552,treatment for hay fever,0.4712028
553,remedies for hayfever,0.47030938
554,flu vaccine 2018 uk,0.47007737
555,best medicine for hay fever,0.4699247
556,how to treat cold sores,0.46975774
557,how to cure bad breath,0.46913958
558,flu jab symptoms,0.4691264
559,stomach flu symptoms,0.46910265
560,how to prevent cold sores,0.4684291
561,swine flu symtoms,0.46837014
562,ebola treatment,0.4680489
563,how to get rid of eczema,0.46803004
564,boots cold and flu,0.46792465
565,how to get rid of cold sores overnight,0.46756035
566,influenza type a,0.4673419
567,aussie flu symptoms 2017,0.46729362
568,how to get rid of a yeast infection,0.46711367
569,remedies for nausea,0.4668504
570,flu jab pregnant,0.46630216
571,hayfever remedies,0.46568847
572,sinus infection home remedy,0.46535468
573,catch a cold,0.46524462
574,flu jab pregnancy,0.4652069
575,google flu trends,0.4651072
576,cure for ebola,0.46446103
577,symptoms of stomach flu,0.46418515
578,how to treat a sore throat,0.4636994
579,cures for morning sickness,0.46351936
580,how to get rid of a rash,0.46345913
581,how to treat chicken pox,0.4634379
582,swine flu outbreak,0.46332023
583,influenza b symptoms,0.4631334
584,cure cough,0.4628893
585,h1n1 influenza,0.46277136
586,hong kong flu,0.46268797
587,cough remedy,0.46214902
588,cure a cough,0.46192902
589,how many people die of flu each year uk,0.46190238
590,swine flu pandemic,0.4614087
591,flu or coronavirus,0.46100062
592,stop coughing,0.4602307
593,flu vaccine 2017 uk,0.45948505
594,treatment for bronchitis,0.45927048
595,how to help a sore throat,0.45924473
596,how to get rid of a cold sore overnight,0.4586959
597,avian influenza,0.45862257
598,how to stop vomiting,0.45860693
599,lloyds pharmacy flu jab,0.45856178
600,spanish flu symptoms,0.45787057
601,boots flu vaccine,0.45691475
602,swine flu jab,0.45664784
603,lemsip cold and flu,0.45658487
604,remedies,0.45655838
605,bronchitis treatments,0.456554
606,how to get rid of constipation,0.45647353
607,home remedies for nausea,0.45602673
608,when you have a cold,0.4559756
609,feed a fever starve a cold,0.45554245
610,bird flu,0.4553261
611,flu injection side effects,0.45476213
612,nausea remedies,0.45469686
613,home remedies for hayfever,0.45463088
614,best cough remedy,0.45458356
615,natural cold remedies,0.45437902
616,flu jab side effects 2018,0.45432445
617,swine flu nhs,0.45431024
618,how to get rid of cramps,0.45413652
619,the swine flu,0.45412177
620,colic remedies,0.45410538
621,how to relieve stress,0.45408857
622,swine flu spread,0.4538827
623,i have pneumonia,0.45366946
624,coronavirus cold or flu,0.45225516
625,catching a cold,0.45171672
626,how to sneeze,0.4516852
627,how long did spanish flu last,0.45142567
628,fever treatment,0.45100504
629,how to get rid of a stomach ache,0.45089096
630,fever cure,0.45040566
631,avian flu,0.44975188
632,natural cough remedies,0.44926804
633,dog flu,0.44911182
634,how to get rid of bloating,0.44905928
635,flu vaccine child side effects,0.44896272
636,flu or cold test,0.44895676
637,swine flu cdc,0.44892067
638,keep coughing,0.4489063
639,superdrug flu jab,0.44883507
640,pig flu,0.44817758
641,swine flu virus,0.44802177
642,how to get rid of the hiccups,0.44707564
643,remedies for dry cough,0.44664502
644,swine flu facts,0.44662067
645,how to get rid of period cramps,0.44614136
646,swine flu uk,0.44575036
647,man flu video,0.44553387
648,how to stop coughing at night,0.44526312
649,what is the swine flu,0.44466516
650,how to get a sore throat,0.44437402
651,remedies for chesty cough,0.44385827
652,cold remedies,0.44364026
653,swine flu game,0.44358662
654,can humans get bird flu,0.4433197
655,bronchitis treatment,0.4426645
656,how to take antibiotics,0.4426373
657,have a cold,0.44255853
658,home remedies for chesty cough,0.44232172
659,beechams flu plus,0.44194162
660,nhs child flu,0.44182694
661,home remedies for dry cough,0.4414409
662,how to cough,0.44134125
663,how to get rid of bloating fast,0.44025916
664,cough and fever,0.4393385
665,diarrhea remedies,0.43849015
666,how to get rid of hiccups,0.43847016
667,home remedies,0.4383929
668,how to relieve constipation,0.43803847
669,swine flu 2016,0.43790305
670,swine flu cases,0.43758142
671,best medicine for cold,0.43753606
672,bird flu vaccine,0.437372
673,how to relieve sinus pressure,0.4372741
674,stop a cough,0.43723375
675,natural remedies for hayfever,0.43694824
676,medicine for hay fever,0.43672538
677,swine flu symptons,0.4355942
678,how to get rid of a sore,0.43546328
679,bird flu restrictions,0.43485713
680,how to get rid of blocked nose,0.434475
681,cough relief,0.43391722
682,flu like symptoms pregnant,0.4338466
683,how to soothe a sore throat,0.43375754
684,how to get rid of an ear infection,0.4334638
685,pneumonia treatment,0.43297762
686,home remedies for diarrhea,0.43286425
687,best medicine for cough,0.43284196
688,help a cough,0.43272388
689,treatment for pneumonia,0.43220973
690,natural remedies,0.4321681
691,what to do for a sore throat,0.4318756
692,how to get rid of acne,0.43156654
693,swine flu epidemic,0.43151864
694,flu shot side effects,0.43103328
695,how to get rid of sore,0.43090695
696,ways to relieve stress,0.43073723
697,symptoms of the swine flu,0.43073457
698,getting a cold,0.43024933
699,home remedies for chest infection,0.4300177
700,ebola cure,0.42986232
701,what to eat when nauseous,0.42901915
702,balanced flue,0.4289595
703,best remedy for sore throat,0.42851472
704,treatment for sinus infection,0.4284178
705,home remedies for,0.4281246
706,h1n1 flu symptoms,0.42746592
707,how to sleep with a runny nose,0.42722285
708,how to treat a chest infection,0.42689693
709,side effects of flu shot,0.42667982
710,colitis treatment,0.42650825
711,how to treat depression,0.42637026
712,hay fever cough,0.4263312
713,natural hayfever remedies,0.42520016
714,how to cure a,0.42497993
715,signs of swine flu,0.4248834
716,how to heal a sore throat,0.4246905
717,lemsip max cold and flu,0.4243285
718,how to relieve anxiety,0.4240403
719,home remedy for sore throat,0.42402607
720,get rid of hayfever,0.42353576
721,morning sickness cures,0.42332762
722,starve a fever,0.4212978
723,morning sickness relief,0.42083126
724,how to cure hiccups,0.42054048
725,i keep coughing,0.42029214
726,how to stop a nose bleed,0.41992998
727,best cold remedy,0.41982362
728,post nasal drip remedies,0.41971356
729,how do you catch norovirus,0.4195379
730,natural cough suppressant,0.41948754
731,how to fight depression,0.4193982
732,swine flu latest,0.41897362
733,how long does stomach flu last,0.41856545
734,what is swine flu,0.41806632
735,swine flu map,0.4170323
736,scarlet fever treatment,0.4168344
737,baby swine flu,0.4168327
738,can you catch a cold,0.4166829
739,gastric flu,0.41661763
740,natural remedies for,0.4161321
741,swine flu symptoms checker,0.41600406
742,tesco flu jab,0.41546053
743,how to get rid of anxiety,0.41530418
744,anti inflammation diet,0.41518766
745,remedies for sore throat,0.4147318
746,how to get rid of a blocked nose,0.414216
747,bird flu pandemic,0.4139728
748,green book influenza,0.41372347
749,remedies for,0.41371158
750,swine flu vaccine side effects,0.4136557
751,home remedies for asthma,0.413083
752,throat remedies,0.41292083
753,swine flu deaths,0.41283295
754,covid 19 sneezing,0.4125355
755,bird flu virus,0.41229784
756,symptoms of swine flu,0.41212666
757,best hay fever medicine,0.411336
758,nasal congestion relief,0.410761
759,allergy remedies,0.41045573
760,anti inflammatory herbs,0.4101851
761,have a fever,0.41014206
762,home remedies for sore throat,0.4101166
763,bird flu uk,0.4101063
764,anti sickness,0.40983403
765,cure for hayfever,0.40959656
766,how to cure constipation,0.40942645
767,i keep getting colds,0.40897435
768,had a cold for 3 weeks,0.40863007
769,cough fever,0.40854287
770,symptoms swine flu,0.40851653
771,get rid of diarrhea,0.40834892
772,how to get rid of water weight,0.4080732
773,how to reduce bloating,0.40788704
774,how to treat eczema,0.40780187
775,coughs and colds,0.4075963
776,how to get rid of pimples,0.40752262
777,sore throat home remedies,0.40747234
778,how do you get cold sores,0.40735996
779,remedy for sore throat,0.40688017
780,keep getting colds,0.4068194
781,dry cough remedy,0.4067865
782,china bird flu,0.40663475
783,cough drops,0.40654534
784,swine flu symptoms in adults,0.4064945
785,boots flu jabs,0.40648985
786,honey for cough,0.40638107
787,hay fever medicine,0.40621865
788,natural remedies for allergies,0.40583068
789,sinus infection treatment,0.40554178
790,swine flu news,0.40527922
791,remedies for chickenpox,0.40461347
792,tesco pharmacy flu jab,0.4046033
793,how to get rid of body acne,0.4045617
794,got a cold,0.404301
795,infection control,0.40425473
796,bird flu symptoms,0.4041887
797,viral cough,0.40377527
798,have fever,0.40351778
799,get rid of tickly cough,0.40311196
800,how to get rid of mosquito bites,0.403041
801,how to treat a uti,0.40288132
802,cold cures,0.4026934
803,cold remedy,0.4025334
804,what are the symptoms of swine flu,0.4017269
805,swine flu death,0.40168583
806,flue,0.40136313
807,best way to get rid of acne,0.40109736
808,how do you get meningitis,0.40101767
809,boots flu,0.4008019
810,how to get rid of acne fast,0.40018308
811,runny nose and cough,0.4001698
812,how to cure a uti,0.40001616
813,how to reduce swelling,0.39980242
814,stop a runny nose,0.39972
815,clear mucus,0.39929125
816,how to treat conjunctivitis,0.39919823
817,how to treat acne,0.39865682
818,medicine for cough,0.39859554
819,viral cold,0.3984055
820,coronavirus or flu or cold,0.3983041
821,hay fever medication,0.39826527
822,how to get rid of gas pains,0.3979678
823,wine flu,0.39789805
824,avian flu latest,0.3977969
825,how to get out of depression,0.39765528
826,hay fever tablets,0.39710516
827,stop sneezing,0.39664376
828,how to treat gout,0.3963701
829,hay fever injection,0.39635098
830,sneezing covid,0.39619562
831,how to stop a bloody nose,0.39605278
832,home remedies for cold sores,0.3956468
833,tattoo flu,0.39547944
834,covid and sneezing,0.39455733
835,24 hour sickness,0.39435288
836,how to get rid of a tension headache,0.39421237
837,cold sore home remedies,0.39410338
838,antivirals for covid,0.39404896
839,how to get rid of pimples fast,0.39388072
840,home remedies for migraines,0.3934374
841,cough and headache,0.3930721
842,medicine for cold,0.39299402
843,how to cure a yeast infection,0.39255002
844,cure for sore throat,0.39254847
845,how to stop cramps,0.39243522
846,your immune system,0.39233398
847,incubation period for swine flu,0.39154235
848,keep feeling nauseous,0.39117533
849,avian bird flu,0.3909822
850,stop runny nose,0.39074248
851,how do antivirals work,0.3907085
852,how to get rid of cystic acne,0.39019424
853,how do you get strep throat,0.38992578
854,coronavirus sneezing,0.3899117
855,cold sore remedies,0.3898241
856,michael jordan flu game,0.38975435
857,natural allergy remedies,0.3895663
858,cheerleader flu shot,0.38956207
859,what helps a sore throat,0.3894893
860,coughing,0.3889441
861,cough syrup,0.388057
862,how to clear blocked nose,0.38764668
863,hay fever,0.3874812
