,Query,Cosine Similarity
143,flu symptoms child,0.60230374
144,signs of the flu,0.6021906
145,swin flu,0.6018183
146,influenza b,0.60181105
147,vaccine pregnancy,0.601668
148,get rid of flu,0.6016301
149,the flu symptoms,0.60088277
150,flu camp,0.6008718
151,spanish flu pandemic,0.6004938
152,cold flu or covid,0.6003703
153,flu relief,0.60034645
154,flu like,0.6002623
155,flu medicine,0.59769344
156,google flu trends,0.5976267
157,pregnant with a cold,0.5969912
158,pig flu,0.5965577
159,flu symptoms,0.59634805
160,flu jab,0.59584635
161,flu immunisation,0.5953238
162,flu death,0.5951483
163,avian flu,0.5948536
164,pregnant women coronavirus,0.59468126
165,aussie flu nhs,0.5932869
166,flu pain,0.5931336
167,flu meme,0.5931022
168,baby fever,0.59268284
169,stomach flu nhs,0.5916278
170,scarlet fever pregnancy,0.5898937
171,flu deaths,0.5897818
172,swine influenza,0.58941483
173,swine flu outbreak,0.58875036
174,do i have flu,0.588598
175,infant fever,0.5884799
176,la influenza,0.5884204
177,flu symptom,0.5883752
178,swine flu news,0.58812445
179,flu treatment,0.5878266
180,flu or cold or covid,0.58776677
181,flu and cough,0.5876296
182,child flu vaccine,0.5868256
183,influenza a,0.5867818
184,flu game,0.5862578
185,hong kong flu,0.58594
186,swine flu uk,0.58523136
187,get flu jab,0.58499897
188,flu injection,0.584994
189,flu symptoms uk,0.58431756
190,norovirus in pregnancy,0.5838899
191,norovirus pregnancy,0.58386576
192,i have flu,0.5832767
193,flu symptoms nhs,0.58216524
194,swine flu virus,0.58168775
195,h1n1 flu,0.58117896
196,swine flu pandemic,0.5807073
197,flu vaccination,0.580477
198,flu contagious period,0.58010745
199,stages of flu,0.58002067
200,australian flu nhs,0.57995933
201,flu jab child,0.57988966
202,dog flu,0.57988286
203,what is influenza,0.5791388
204,flu remedy,0.5786989
205,influenza vaccine,0.57834816
206,symptoms of flu,0.5777714
207,flu tablets,0.57770085
208,norovirus and pregnancy,0.57768023
209,flu jab 2018,0.5775648
210,headache pregnancy,0.57733923
211,flu incubation period,0.5772776
212,do i have the flu,0.5770479
213,spanish flu epidemic,0.5766816
214,have i got flu,0.57653713
215,scarlet fever in pregnancy,0.5762651
216,flu shot,0.576161
217,flu duration,0.5757816
218,best thing for flu,0.57548636
219,symptoms of the flu,0.5744084
220,flu recovery,0.5744004
221,flu symptoms 2017,0.5743709
222,freshers flu,0.5740746
223,pregnancy symtoms,0.5730796
224,food for flu,0.57286847
225,flu symptoms 2018,0.57189435
226,flu deaths 2019,0.5715183
227,symptom of flu,0.5714724
228,flu jab 2021,0.5710327
229,cure for flu,0.57081664
230,scarlet fever and pregnancy,0.5706706
231,flu headache,0.570222
232,baby being sick,0.5695482
233,flu jab 2017,0.5695077
234,flu jab 2016,0.56928813
235,the flu jab,0.56877035
236,pregnancy symptons,0.5674928
237,the flu vaccine,0.5672622
238,flu vaccine 2019,0.566033
239,influenza symptoms,0.56570035
240,avian influenza,0.56565386
241,sickness virus,0.5652221
242,influenza b virus,0.5640019
243,flu aches,0.5632601
244,about swine flu,0.5628232
245,cough during pregnancy,0.5622691
246,flu like symptoms,0.56207323
247,swine flu 2016,0.5617783
248,pregnancy complications,0.56073725
249,flu symptom checker,0.56034243
250,swine flu nhs,0.5599257
251,flu symptoms 2016,0.55990505
252,is flu contagious,0.5594005
253,flu and pneumonia,0.5592538
254,incubation period for flu,0.55899227
255,flu vaccine uk,0.5589093
256,can you take cold and flu medicine while pregnant,0.55858994
257,after the flu,0.558517
258,cough when pregnant,0.5584086
259,nhs direct flu,0.55793154
260,pregnancy labor,0.5579108
261,flu jab asda,0.5574529
262,flu spray,0.55721277
263,flu in adults,0.55718756
264,swine flu latest,0.55677396
265,flu jab 2020,0.55672175
266,swine flu cases,0.5565827
267,flu temperature,0.5564584
268,child flu spray,0.5564308
269,gastric flu,0.5559525
270,flu jab uk,0.5554858
271,unwanted pregnancy,0.5553594
272,flu symptoms in children,0.555058
273,seasonal flu vaccine,0.5548409
274,when is flu season,0.5542726
275,cold and flu,0.55414486
276,recover from flu,0.5531878
277,swine flu update,0.55307305
278,flu vaccinations,0.5524142
279,private flu jab,0.552179
280,pregnant pain,0.5513804
281,flu injections,0.55113316
282,best flu medicine,0.5510205
283,headache in pregnancy,0.5501121
284,medicine for flu,0.55006284
285,flu medicine uk,0.55002964
286,bird flu virus,0.54943347
287,flu vaccine for child,0.5490904
288,is the flu contagious,0.5490299
289,swine flu cdc,0.5488049
290,booking flu jab,0.5485633
291,flu vaccine nhs,0.5482961
292,symtoms of pregnancy,0.5470984
293,influenza vaccination,0.54669327
294,what are the symptoms of the flu,0.54657954
295,tattoo flu,0.5461784
296,flu deaths 2020,0.5459099
297,pregnant symptoms,0.5450865
298,pregnancy swelling,0.54490256
299,flu last,0.5446967
300,pregnant nhs,0.5438376
301,flu antibiotics,0.54363286
302,bird flu uk,0.54307103
303,swine flu epidemic,0.542766
304,influenza type a,0.54257715
305,what are flu symptoms,0.54256624
306,influenza treatment,0.5423836
307,flu after flu jab,0.54187185
308,flu mask,0.54177
309,free flu jab,0.5415338
310,pregnancy nhs,0.54132295
311,coronavirus cold or flu,0.5413044
312,sainsburys flu jab,0.54111356
313,flu virus symptoms,0.5405434
314,swine flu spread,0.5403713
315,sneezing pregnancy,0.5401998
316,what are the symptoms of flu,0.53995705
317,how to prevent flu,0.5396613
318,flu remedies,0.53935266
319,free flu vaccine,0.53912246
320,after effects of flu,0.5385138
321,free flu jabs,0.53833824
322,hayfever when pregnant,0.5383307
323,best cure for flu,0.53813744
324,pregnancy symptoms,0.53793824
325,recovering from flu,0.5372742
326,is it flu or cold,0.5372628
327,flu deaths uk,0.53697014
328,rash during pregnancy,0.5365055
329,cold or flu,0.53646576
330,h1n1 influenza,0.53567624
331,flu vaccine 2018,0.5353189
332,australian flu symptoms nhs,0.5353033
333,what is the swine flu,0.53502274
334,avian flu latest,0.5341059
335,man flu meme,0.53399116
336,flu vaccine 2017,0.5335499
337,australian flu symptoms,0.5335094
338,flu game 12,0.5334723
339,flu vaccine children,0.5328083
340,stomach flu symptoms,0.5318831
341,antibiotics and pregnancy,0.5318223
342,h3n8 bird flu,0.5316068
343,flu jab nhs,0.5314989
344,free flu shots,0.5303159
345,book a flu jab,0.53007317
346,book flu jab,0.52995086
347,sore throat pregnant,0.52989787
348,winter flu jab,0.52966714
349,aussie flu symptoms 2017,0.5286083
350,cold while pregnant,0.5285079
351,pains during pregnancy,0.5280134
352,flu jab for child,0.527919
353,uk flu deaths 2019,0.5278846
354,avian bird flu,0.5276276
355,symptoms of influenza,0.5263747
356,china bird flu,0.52620006
357,flu vaccine 2016,0.5251018
358,flu vs coronavirus,0.5249081
359,symptoms of stomach flu,0.5245979
360,the flu shot,0.52438915
361,pregnancy fatigue,0.5241342
362,flu symptoms 2022,0.52408445
363,bird flu pandemic,0.52392817
364,i have the flu,0.5238962
365,antivirals for flu,0.52383816
366,flu or cold test,0.5233997
367,antiviral for flu,0.5220715
368,symptoms of pregnancy,0.52193916
369,what is man flu,0.5212785
370,best medicine for flu,0.520882
371,aussie flu symptoms,0.520833
372,flu vaccine 2017 uk,0.5204856
373,early pregnancy,0.52038574
374,during pregnancy,0.52023876
375,flu vaccine 2018 uk,0.52020025
376,flu vaccine 2020,0.5200163
377,colds and flu,0.519854
378,what medicine for flu,0.5197711
379,flu jab near me,0.51963735
380,severe morning sickness,0.5194782
381,aussie flu symptoms nhs,0.5190641
382,gestational,0.518995
383,nasal flu vaccine,0.5187914
384,best flu medicine uk,0.518611
385,flu sore throat,0.51846075
386,flu vaccine for children,0.5183821
387,uti and pregnancy,0.5180244
388,swine flu jab,0.51771736
389,mucus plug pregnancy,0.51721203
390,symptoms of australian flu,0.51711684
391,swine flu symtoms,0.5170125
392,flu map,0.51698375
393,book flu vaccine,0.5169325
394,bird flu wales,0.51691115
395,spanish flu symptoms,0.5166241
396,flu side effects,0.5159843
397,best flu remedies,0.51555955
398,recovery from flu,0.51533407
399,flu deaths 2020 uk,0.5151845
400,flu jab reactions,0.51494795
401,pregnancy period,0.51482314
402,headaches while pregnant,0.5145442
403,swine flu vaccine,0.513815
404,pregnancy uk,0.5131461
405,cold in pregnancy,0.51293516
406,what is swine flu,0.51278424
407,flu remedies uk,0.51259387
408,pregnancy discharge,0.5124725
409,pharmacy flu jab,0.5123359
410,hay fever,0.5115051
411,swine flu facts,0.51121104
412,what is the flu vaccine,0.51102704
413,i have a flu,0.5102801
414,best way to get rid of flu,0.5094112
415,medication for flu,0.5093018
416,side effects of flu,0.5088828
417,do i have flu or cold,0.508669
418,cold vs flu,0.50847983
419,fever virus,0.5081877
420,cold or flu nhs,0.50818104
421,child nasal flu vaccine,0.50784314
422,child fever,0.5076708
423,baby diarrhea,0.5074409
424,lloyds flu jab,0.5072353
425,how to cure flu,0.5070964
426,pregnant with period,0.5070167
427,beechams flu plus,0.5069463
428,cough after flu,0.5068997
429,hay fever in babies,0.5067623
430,when is flu contagious,0.5063559
431,symptoms of aussie flu,0.5063009
432,wine flu,0.50626457
433,is the flu jab safe,0.50598204
434,fever in babies,0.5052918
435,signs of swine flu,0.50454104
436,sex during pregnancy,0.5042152
437,should i have the flu jab,0.5040724
438,coronavirus or flu or cold,0.5039381
439,reaction to flu jab,0.50344586
440,fever contagious,0.5033754
441,safe during pregnancy,0.50311124
442,tesco flu jab,0.5029045
443,sneezing when pregnant,0.5028036
444,live flu vaccine,0.5027818
445,sickness bug,0.5027429
446,flu jab for children,0.5024284
447,pregnancy foods,0.5021864
448,cold when pregnant,0.5019325
449,period during pregnancy,0.50171596
450,how did spanish flu end,0.5007954
451,cold during pregnancy,0.50019115
452,man flu video,0.5000172
453,stomach pains during pregnancy,0.49997127
454,how to cure the flu,0.49932522
455,outbreak,0.49916458
456,how to get rid of flu,0.49842837
457,swelling during pregnancy,0.49827468
458,fever,0.4980138
459,flu b symptoms,0.49760246
460,how to get rid of the flu,0.49755585
461,do i have a cold or flu,0.4975228
462,what is influenza b,0.4973697
463,treatment for flu,0.49665892
464,flu vaccine ingredients,0.49561882
465,symptoms swine flu,0.49503687
466,toddler fever,0.49482143
467,baby vomiting,0.49437702
468,lemsip cold and flu,0.49412844
469,flu nasal spray,0.49364147
470,illnesses,0.4934863
471,sign of pregnancy,0.49308792
472,swine flu symptons,0.49254248
473,dizziness and pregnancy,0.4921494
474,how to treat flu,0.49199432
475,antiviral drugs for flu,0.49196604
476,sick virus,0.49191782
477,hpv and pregnancy,0.49183556
478,how long flu,0.49158365
479,how to get rid of a flu,0.4908649
480,smallpox virus,0.49067795
481,how to treat the flu,0.4906339
482,swine flu game,0.49030495
483,swine flu treatment,0.49017695
484,pregnant feeling,0.49012324
485,gestational diabetes,0.49008936
486,vomiting virus,0.4900326
487,what to take for flu,0.4900012
488,swine flu vaccination,0.4896223
489,virus ebola,0.48944646
490,natural flu remedies,0.48915476
491,ebola outbreak,0.4887549
492,fatigue in pregnancy,0.48810616
493,flu vaccine near me,0.48782566
494,sickness,0.48728913
495,best remedies for flu,0.48720807
496,lupus and pregnancy,0.48681897
497,remedies for flu,0.48650232
498,virus outbreak,0.4859261
499,uti pregnancy,0.48578003
500,cold flu medicine,0.48554602
501,pain during pregnancy,0.48534727
502,high risk pregnancy,0.48525697
503,symtoms of swine flu,0.48515025
504,flu home remedies,0.48513442
505,in pregnancy,0.48510653
506,antibiotics for flu,0.48485816
507,baby colic,0.48431116
508,pregnancy acne,0.4840081
509,how to get over flu,0.48335052
510,flu symptoms in adults,0.48323506
511,flu shot reactions,0.48321208
512,flu vaccine pharmacy,0.48298642
513,flu jab vaccine,0.48285067
514,pregnancy diet,0.48234946
515,flu symptoms last,0.48194084
516,flu jab symptoms,0.48093167
517,bird flue,0.48044434
518,boots flu,0.4802517
519,herpes and pregnancy,0.4798969
520,sickness diarrhea,0.4796021
521,shingles and pregnancy,0.47944415
522,how to recover from flu,0.47942895
523,infant diarrhea,0.4788767
524,how to get over the flu,0.4786221
525,effects of swine flu,0.47847512
526,fever and vomiting,0.47822398
527,influenza b symptoms,0.47790268
528,swine flu symptoms checker,0.4775999
529,baby coughing,0.47722644
530,ebola disease,0.47666776
531,swine flu antiviral,0.4766643
532,unwell women,0.47628862
533,molar pregnancy,0.4760723
534,superdrug flu jab,0.4757953
535,can humans get bird flu,0.4752016
536,bird flu 2023,0.474744
537,pregnancy nutrition,0.47472042
538,symptoms of the swine flu,0.47376746
539,effects of flu jab,0.47242433
540,strep b in pregnancy,0.47221872
541,incubation period for swine flu,0.47192556
542,tesco pharmacy flu jab,0.47149974
543,diarrhea before labor,0.4712695
544,stomach virus,0.47122425
545,ebola,0.47053874
546,ebola epidemic,0.46965328
547,swine flu incubation period,0.4695638
548,severe hay fever,0.46911767
549,hay fever cough,0.46859333
550,infant cough,0.46804327
551,nurofen cold and flu,0.4679947
552,e coli outbreak,0.4677778
553,winter vomiting virus,0.46768743
554,baby with a cold,0.46759677
555,full term pregnancy,0.46751773
556,flu jab with a cold,0.46672755
557,sickness bugs,0.46662545
558,pregnant belly,0.4663642
559,signs of pregnancy,0.4656043
560,green book influenza,0.46552265
561,infant vomiting,0.46544465
562,lloyds pharmacy flu jab,0.46524984
563,cholera,0.46497604
564,swine flu death,0.4641497
565,natural remedies for flu,0.4639123
566,emerging infectious diseases,0.4634539
567,ibuprofen pregnancy,0.46335903
568,how many people die from flu,0.4630059
569,swine flu deaths,0.46295157
570,where can i get flu jab,0.46262935
571,illness,0.46204513
572,cervical mucus early pregnancy,0.46136504
573,contagious diseases,0.46078062
574,home remedies for flu,0.46061566
575,antihistamine when pregnant,0.46059418
576,fever in child,0.46006954
577,hay fever season,0.46004733
578,pregnancy test,0.45996052
579,news ebola,0.4599048
580,cough and fever,0.45978934
581,cold or flu quiz,0.4591234
582,cervical mucus during pregnancy,0.45902842
583,flue,0.45881096
584,itching during pregnancy,0.4585638
585,ebola virus disease,0.45763266
586,for pregnancy,0.4573307
587,infection,0.45729208
588,preeclampsia in pregnancy,0.45707113
589,symptoms of swine flu,0.45702422
590,hay fever uk,0.45686045
591,how to get rid of flu fast,0.4566473
592,stomach pain during pregnancy,0.45624906
593,bath when pregnant,0.4559642
594,clinical infectious diseases,0.45558524
595,paracetamol pregnancy,0.45550156
596,pregnancy pillow,0.45510042
597,bird flu 2022,0.4547363
598,infected,0.4545376
599,swine flu map,0.4540007
600,sickness and,0.4537963
601,hayfever tablets when pregnant,0.45340997
602,cold or flu symptoms,0.4533348
603,flu recovery time,0.45298642
604,infectious diseases,0.45293868
605,infectious disease,0.45232618
606,earliest pregnancy symptoms,0.45193774
607,a pregnancy test,0.4518661
608,24 hour sickness bug,0.45144135
609,healthy pregnancy diet,0.45132834
610,yellow discharge during pregnancy,0.45117038
611,childbirth,0.4511007
612,h1n1 flu symptoms,0.45088857
613,flu vaccine child side effects,0.45088357
614,high fever,0.45082694
615,bird flu vaccine,0.45071673
616,hay fever or cold,0.45070708
617,salmonella outbreak,0.45063066
618,baby with cough,0.45025253
619,fevers,0.44995606
620,maternity alliance,0.44988754
621,earliest symptoms of pregnancy,0.44987792
622,period pain during pregnancy,0.44960642
623,difference between a cold and flu,0.44948173
624,scans during pregnancy,0.44946802
625,nutrition during pregnancy,0.44940567
626,cough fever,0.4486222
627,cramps during pregnancy,0.44861996
628,red rash on baby,0.44848466
629,viral cough,0.448437
630,flu how long does it last,0.4480713
631,stop sickness,0.44785795
632,colic babies,0.44748262
633,fever in infants,0.4474318
634,the ebola outbreak,0.44718713
635,paracetamol when pregnant,0.44717717
636,have fever,0.44717073
637,drinking while pregnant,0.44715625
638,paracetamol pregnant,0.44708896
639,implanon pregnancy,0.44691697
640,cervical mucus in early pregnancy,0.44682032
641,virus,0.44660068
642,virus going around,0.44626287
643,boots flu jabs,0.4461888
644,flu vaccine side effects,0.44618684
645,cervix during pregnancy,0.44613534
646,what to eat when you have the flu,0.4460858
647,cholera disease,0.4459867
648,colic in babies,0.44594836
649,ebola crisis,0.44542497
650,diarrhea and sickness,0.44529706
651,epidemic pandemic,0.4452177
652,swine flu symptoms in children,0.4449681
653,fever in toddler,0.44484293
654,in early pregnancy,0.4446686
655,coughing and vomiting,0.44450533
656,boots cold and flu,0.4440251
657,toddler high fever,0.44386387
658,infections,0.44375736
659,flu jab side effects 2018,0.44369376
660,should i get a flu shot,0.44346955
661,yellow fever,0.44290757
662,ebola spread,0.44279724
663,bird flu symptoms,0.4426772
664,bird flu restrictions,0.44257396
665,jobs for pregnant women,0.44247365
666,distributing vaccines and treatments for covid-19 and flu,0.44179878
667,hay fever season uk,0.4413284
668,cough virus,0.4412399
669,infant rash,0.44083574
670,camembert when pregnant,0.44080207
671,boots flu vaccine,0.4404757
672,pathogenesis,0.44037867
673,24 hour sickness,0.44025055
674,flu vaccination side effects,0.44008216
675,fever series,0.44007814
676,sex after pregnancy,0.4394553
677,how long is the flu contagious,0.43937963
678,enterovirus,0.43903318
679,virus disease,0.438502
680,after pregnancy,0.43802154
681,take a pregnancy test,0.437676
682,brown discharge pregnancy,0.43732592
683,bleeding while pregnant,0.43690965
684,prenatal care,0.4368211
685,swine flue symptoms,0.43647605
686,cheerleader flu shot,0.43628687
687,swine fever,0.43613183
688,a fever,0.43596447
689,can pregnant women eat,0.4352143
690,flu jab cost,0.43456095
691,airborne virus,0.43455762
692,lassa fever,0.43447173
693,lemsip when pregnant,0.4342324
694,baby fever temperature,0.43382806
695,my baby has a cold,0.4334909
696,discharge during pregnancy,0.43346447
697,gestational carrier,0.4334245
698,obstetric,0.43298274
699,morning sickness relief,0.4329013
700,viruses,0.43281925
701,hay fever rash,0.4325167
702,early pregnancy unit,0.4321411
703,the ebola virus,0.43195483
704,viral cold,0.4314198
705,pregnancy week by week,0.4312604
706,viral infection,0.43035424
707,what are the symptoms of swine flu,0.42991966
708,newborn rash,0.42981836
709,cramping during pregnancy,0.42950732
710,smallpox,0.42950112
711,fever in toddlers,0.42921132
712,viral infections,0.42917174
713,ibuprofen when pregnant,0.4291432
714,child with fever,0.42897898
715,how long are you contagious with the flu,0.42880028
716,c diff infection,0.42874855
717,ebola vaccine,0.4286691
718,lemsip max cold and flu,0.4285783
719,norovirus in babies,0.42808655
720,morning sickness cures,0.4278429
721,ebola uk,0.42690763
722,brown discharge during pregnancy,0.42657325
723,boots flu jab,0.42653152
724,africa ebola,0.4263649
725,smoking during pregnancy,0.4262358
726,vomiting,0.42574736
727,what causes morning sickness,0.42524529
728,get sick,0.42504185
729,lemsip pregnancy,0.4249183
730,cheese when pregnant,0.42485613
731,sign of early pregnancy,0.42474312
732,rabbit fever,0.42468533
733,benylin 4 flu tablets,0.42457348
734,covid19 vaccine,0.42419353
735,cold and flu symptoms,0.42418295
736,virus going around uk,0.42415923
737,preterm labor,0.42381215
738,pandemic,0.42379248
739,covid 19 cough,0.42363
740,metformin and pregnancy,0.423375
741,viral pneumonia,0.42241058
742,smoking and pregnancy,0.4222976
743,cold virus,0.42217413
744,how long is flu contagious,0.4220807
745,how long did the spanish flu last,0.42180425
746,baby rash,0.4216439
747,cramps during early pregnancy,0.42156518
748,what to eat when pregnant,0.42138278
749,flu injection side effects,0.42112714
750,nora virus,0.4210313
751,early signs of pregnancy,0.42039964
752,human viruses,0.42036647
753,baby yeast infection,0.42036536
754,viral gastroenteritis,0.4202783
755,baby sick,0.42003012
756,fever cause,0.41984835
757,boots flu jab 2020,0.41983473
758,salmonella,0.41979825
759,side effects of flu vaccine,0.41929698
760,cold and flu relief,0.41912252
761,vaginal pain during pregnancy,0.41911858
762,flu jab side effects,0.41905957
763,first response pregnancy test,0.41899073
764,bleeding during pregnancy,0.4187837
765,covid 19 vaccine,0.4184194
766,gastric flu symptoms,0.41820788
767,anemia in pregnancy,0.4181379
768,obese and pregnant,0.4179366
769,cold and flu tablets,0.41757268
770,pregnancy induced hypertension,0.41730794
771,white discharge during pregnancy,0.41728127
772,coronavirus fever,0.41690916
773,how many people die of flu each year uk,0.41649124
774,fever in children,0.4161174
775,croup contagious,0.41563857
776,difference between cold and flu,0.4155169
777,e coli infection,0.41531792
778,pneumonia in babies,0.41512102
779,michael jordan flu game,0.41510612
780,covid vaccine,0.41505146
781,vaccine news,0.41504696
782,covid 19,0.41500762
783,obstetrics,0.41495347
784,anime fever,0.41491783
785,bird flu map,0.41475123
786,be sick,0.4144397
787,fibroids and pregnancy,0.41422343
788,what is hay fever,0.41408542
789,baby has a cold,0.41393524
790,balanced flue,0.413318
791,mono virus,0.41324246
792,whooping cough,0.41318113
793,newborn cold,0.41312256
794,anemia during pregnancy,0.41300222
795,breastfeeding while pregnant,0.41293097
796,meningitis outbreak,0.4129197
797,baby rashes,0.4122065
798,hay fever injection,0.41209698
799,pregnancy hormone levels,0.41204822
800,lemsip pregnant,0.4120018
801,scarlet fever in babies,0.41183794
802,lemsip cold and flu capsules,0.4118372
803,cold fever,0.41180208
804,pregnancy symptoms before missed period,0.41162217
805,fever nhs,0.41135284
806,fever children,0.41135195
807,cmv infection,0.41119942
808,anti sickness,0.41098368
809,alcohol and pregnancy,0.41093302
810,unwell,0.41068366
811,early pregnancy symptoms before missed period,0.41061386
812,cold and flu medicine,0.41036314
813,chicken pox virus,0.40999
814,ebola symptoms,0.40964124
815,vomit bug,0.40961587
816,foods to avoid while pregnant,0.4095444
817,viral meningitis contagious,0.40950254
818,pandemic and epidemic,0.40924007
819,acne and pregnancy,0.40915653
820,endometriosis and pregnancy,0.4089064
821,how long did spanish flu last,0.4088675
822,back pain during pregnancy,0.40886706
823,how long does the flu last,0.408724
824,diarrhea and vomiting,0.40845358
825,weight gain during pregnancy,0.40822068
826,pelvic pain during pregnancy,0.40814972
827,colon infection,0.40796193
828,can you take paracetamol pregnant,0.40760508
829,baby has a cough,0.40756068
830,how long does flu last,0.4074325
831,baby hayfever medicine,0.40727246
832,hay fever medicine,0.4071936
833,fever rash,0.40703654
834,discharge during early pregnancy,0.40693337
835,diarrhea,0.4067586
836,sore throat and fever,0.40625915
837,fever sore,0.4061346
838,pneumonia,0.40591618
839,foods to avoid when pregnant,0.405831
840,what not to eat during pregnancy,0.40578577
841,thalidomide babies,0.40571988
842,have a fever,0.40559372
843,ebola cases,0.40510097
844,fever injection,0.40506482
845,feeling sick,0.40504566
846,side effects of flu jab,0.40498394
847,christmas disease,0.4046424
848,pregnancy contractions,0.40456343
849,respiratory infection,0.40409756
850,norovirus contagious,0.40405524
851,winter sickness bug,0.40401512
852,vomiting diarrhea,0.4037932
853,sore throat and covid,0.40373048
854,uterine infection,0.4035895
855,what not to eat while pregnant,0.40358207
856,side effects of the flu jab,0.403522
857,cold flu symptoms,0.40298134
858,can you take paracetamol when pregnant,0.4029011
859,low grade fever,0.40253484
860,sleeping sickness,0.4024262
861,baby allergies,0.40241003
862,pneumonia contagious,0.40230352
863,how long can flu last,0.40213615
864,norovirus outbreak,0.40192455
865,cmv virus,0.4014683
866,what to eat while pregnant,0.4006557
867,ebola in,0.40037987
868,coughing,0.40031195
869,heartburn during pregnancy,0.40014443
870,bloody diarrhea,0.3995753
871,covid and runny nose,0.39912313
872,viral diseases,0.399106
873,swine flu symptoms in adults,0.39900118
874,plague,0.39885446
875,cold and fever,0.397793
876,systemic infection,0.39778292
877,gestational diabetes symptoms,0.39767426
878,zombie outbreak,0.3975376
879,ebola latest,0.3974492
880,mumps virus,0.39743066
881,coronavirus cough,0.39733237
882,norovirus news,0.39721453
883,foods to eat while pregnant,0.39657015
884,early chicken pox,0.39627782
885,can you have lemsip when pregnant,0.3961642
